"","P1","P2","P3","P4","P5","Team","Mins","oMins","dMins","oPOSS","dPOSS","ORTG","DRTG","NETRTG","PTS","dPTS","FGA","dFGA","FGM","dFGM","TPA","dTPA","TPM","dTPM","FTA","dFTA","FTM","dFTM","RIMA","dRIMA","RIMM","dRIMM","ORB","dORB","DRB","dDRB","BLK","dBLK","TO","dTO","AST","dAST","ePOSS","FG.","dFG.","TPP","dTPP","FTP","dFTP","eFG.","deFG.","TS.","dTS.","RIM.","dRIM.","MID.","dMID.","TPrate","dTPrate","RIMrate","dRIMrate","MIDrate","dMIDrate","FTrate","dFTrate","ASTrate","dASTrate","TOrate","dTOrate","BLKrate","oBLKrate","ORB.","DRB.","TimePerPoss","dTimePerPoss"
"281","CAMERON.JOHNSON","COBY.WHITE","KENNY.WILLIAMS","LUKE.MAYE","NASSIR.LITTLE","North Carolina",2.033,0.867,1.167,3,4,33.333,75,-41.667,1,3,2,2,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,0,2,2,0,0,1,1,0,0,3.5,0,0.5,0,0,0.5,0.5,0,0.5,0.169,0.508,0,0,0,0.5,0,0,0,0,1,1,1,1,0,0,0.333,0.25,0,0,0.333,1,17.333,17.5
"282","CARSEN.EDWARDS","ERIC.HUNTER","MATT.HAARMS","RYAN.CLINE","TREVION.WILLIAMS","Purdue",3.017,1.3,1.717,3,4,166.667,125,41.667,5,5,4,5,2,2,2,2,1,1,0,0,0,0,1,2,1,1,2,1,2,0,0,1,1,0,0,0,3.5,0.5,0.4,0.5,0.5,0,0,0.625,0.5,0.625,0.5,1,0.5,0,0,0.5,0.4,0.25,0.4,0.25,0.2,0,0,0,0,0.333,0,0,0.25,1,0.667,26,25.75
"283","CARSEN.EDWARDS","GRADY.EIFERT","MATT.HAARMS","NOJEL.EASTERN","RYAN.CLINE","Purdue",14.3,6.567,7.733,18,18,116.667,172.222,-55.556,21,31,16,18,8,12,8,6,3,3,3,5,2,4,5,4,4,2,2,3,4,7,1,1,2,1,4,7,17.5,0.5,0.667,0.375,0.5,0.667,0.8,0.594,0.75,0.603,0.761,0.8,0.5,0.333,0.875,0.5,0.333,0.312,0.222,0.188,0.444,0.188,0.278,0.5,0.583,0.111,0.056,0.056,0.062,0.222,0.571,21.889,25.778
"284","CARSEN.EDWARDS","GRADY.EIFERT","MATT.HAARMS","NOJEL.EASTERN","SASHA.STEFANOVIC","Purdue",1.583,1.15,0.433,2,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,1,34.5,26
"285","CARSEN.EDWARDS","MATT.HAARMS","NOJEL.EASTERN","RYAN.CLINE","TREVION.WILLIAMS","Purdue",4.067,1.05,3.017,7,6,128.571,100,28.571,9,6,4,6,3,1,1,2,1,0,3,4,2,4,2,2,2,1,1,2,3,1,1,0,2,0,0,1,6,0.75,0.167,1,0,0.667,1,0.875,0.167,0.829,0.38,1,0.5,0,0,0.25,0.333,0.5,0.333,0.25,0.333,0.75,0.667,0,1,0.286,0,0.167,0,0.5,0.6,9,30.167
"286","CEDRIC.COUNCIL","CHAD.ANDREWSFULTON","DEJUAN.CLAYTON","IBN.WILLIAMS","LAMAR.MORGAN","Coppin St.",9.517,5.15,4.367,16,16,68.75,112.5,-43.75,11,18,12,14,4,7,8,6,3,3,0,3,0,1,3,3,1,3,1,2,6,7,0,0,5,2,2,6,15.5,0.333,0.5,0.375,0.5,0,0.333,0.458,0.607,0.458,0.583,0.333,1,0,0.2,0.667,0.429,0.25,0.214,0.083,0.357,0,0.214,0.5,0.857,0.312,0.125,0,0,0.125,0.75,19.312,16.375
"287","CEDRIC.COUNCIL","CHAD.ANDREWSFULTON","DEJUAN.CLAYTON","KENT.AUSLANDER","NIGEL.MARSHALL","Coppin St.",1.567,1,0.567,3,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0.333,0,0,0,0,1,20,17
"288","CEDRIC.COUNCIL","CHAD.ANDREWSFULTON","DEJUAN.CLAYTON","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",0.517,0.45,0.067,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,4
"289","CEDRIC.COUNCIL","CHAD.ANDREWSFULTON","IBN.WILLIAMS","KENT.AUSLANDER","LAMAR.MORGAN","Coppin St.",1.1,0.567,0.533,2,3,0,133.333,-133.333,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,2.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.5,0,0.5,0,0,0,0.5,1,0.333,0,0,0,0,17,10.667
"290","CEDRIC.COUNCIL","CHAD.ANDREWSFULTON","IBN.WILLIAMS","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",1.3,0.683,0.617,2,3,100,100,0,2,3,2,1,1,0,1,1,0,0,0,4,0,3,1,0,1,0,0,0,2,1,0,0,0,0,1,0,2.5,0.5,0,0,0,0,0.75,0.5,0,0.5,0.517,1,0,0,0,0.5,1,0.5,0,0,0,0,4,1,0,0,0,0,0,0,1,20.5,12.333
"291","CEDRIC.COUNCIL","DEJUAN.CLAYTON","IBN.WILLIAMS","KENT.AUSLANDER","LAMAR.MORGAN","Coppin St.",3.533,1.733,1.8,6,7,33.333,200,-166.667,2,14,4,6,1,5,2,4,0,3,0,1,0,1,1,2,1,2,0,0,1,3,0,0,1,0,1,3,5.5,0.25,0.833,0,0.75,0,1,0.25,1.083,0.25,1.081,1,1,0,0,0.5,0.667,0.25,0.333,0.25,0,0,0.167,1,0.6,0.167,0,0,0,0,1,17.333,15.429
"292","CEDRIC.COUNCIL","DEJUAN.CLAYTON","IBN.WILLIAMS","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",3.033,2.017,1.017,4,4,75,100,-25,3,4,5,5,1,2,2,1,1,0,0,0,0,0,1,3,0,1,1,1,2,3,0,2,0,0,1,0,4,0.2,0.4,0.5,0,0,0,0.3,0.4,0.3,0.4,0,0.333,0,1,0.4,0.2,0.2,0.6,0.4,0.2,0,0,1,0,0,0,0,0.4,0.25,0.667,30.25,15.25
"293","CHAD.ANDREWSFULTON","IBN.WILLIAMS","KENT.AUSLANDER","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",3.033,1.417,1.617,4,5,50,100,-50,2,5,4,4,1,2,2,1,0,1,0,0,0,0,2,1,1,1,0,0,2,3,0,0,0,0,1,2,4,0.25,0.5,0,1,0,0,0.25,0.625,0.25,0.625,0.5,1,0,0,0.5,0.25,0.5,0.25,0,0.5,0,0,1,1,0,0,0,0,0,1,21.25,19.4
"294","CHARLES.THOMAS","DMITRIK.TRICE","ETHAN.HAPP","KHALIL.IVERSON","KOBE.KING","Wisconsin",1.717,1,0.717,2,2,200,200,0,4,4,2,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,30,21.5
"295","CHASE.AUDIGE","JUSTIN.PIERCE","LJ.OWENS","LUKE.LOEWE","NATHAN.KNIGHT","William & Mary",9.633,4.183,5.45,15,17,106.667,100,6.667,16,17,10,12,6,5,6,3,2,2,7,5,2,5,2,4,2,2,0,0,7,8,2,0,2,2,2,4,15.5,0.6,0.417,0.333,0.667,0.286,1,0.7,0.5,0.6,0.591,1,0.5,1,0.2,0.6,0.25,0.2,0.333,0.2,0.417,0.7,0.417,0.333,0.8,0.133,0.118,0.167,0,0,1,16.733,19.235
"296","CHASE.AUDIGE","JUSTIN.PIERCE","LJ.OWENS","NATHAN.KNIGHT","THORNTON.SCOTT","William & Mary",1.233,0.35,0.883,1,2,0,200,-200,0,4,1,4,0,2,0,1,0,0,0,0,0,0,1,2,0,2,0,2,0,1,0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,0,0,0.25,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,21,26.5
"297","CHASE.AUDIGE","JUSTIN.PIERCE","LJ.OWENS","PAUL.ROWLEY","THORNTON.SCOTT","William & Mary",1.833,0.867,0.967,2,2,0,250,-250,0,5,2,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1.25,0,1.25,0,0,0,1,1,0.5,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,26,29
"298","CHASE.AUDIGE","JUSTIN.PIERCE","LUKE.LOEWE","MATT.MILON","NATHAN.KNIGHT","William & Mary",4.067,2.233,1.833,5,5,120,100,20,6,5,4,3,2,2,2,1,0,1,2,0,2,0,2,2,2,1,0,1,0,2,0,0,0,3,0,1,5,0.5,0.667,0,1,1,0,0.5,0.833,0.606,0.833,1,0.5,0,0,0.5,0.333,0.5,0.667,0,0,0.5,0,0,0.5,0,0.6,0,0,0,0,26.8,22
"299","CHASE.AUDIGE","LJ.OWENS","LUKE.LOEWE","MATT.MILON","NATHAN.KNIGHT","William & Mary",1.333,0.6,0.733,2,2,200,150,50,4,3,3,2,2,0,1,1,0,0,0,3,0,3,1,1,1,0,1,2,0,0,0,0,0,0,1,0,1.5,0.667,0,0,0,0,1,0.667,0,0.667,0.438,1,0,1,0,0.333,0.5,0.333,0.5,0.333,0,0,1.5,0.5,0,0,0,0,0,1,0,18,22
"300","CHASE.AUDIGE","LJ.OWENS","LUKE.LOEWE","MATT.MILON","PAUL.ROWLEY","William & Mary",0.55,0.55,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,0
"301","CHASE.AUDIGE","LJ.OWENS","NATHAN.KNIGHT","PAUL.ROWLEY","THORNTON.SCOTT","William & Mary",2.9,1.3,1.6,4,4,100,150,-50,4,6,4,3,2,2,0,0,0,0,0,2,0,2,4,0,2,0,1,0,1,1,0,0,1,0,0,1,4,0.5,0.667,0,0,0,1,0.5,0.667,0.5,0.759,0.5,0,0,0.667,0,0,1,0,0,1,0,0.667,0,0.5,0.25,0,0,0,0.5,1,19.5,24
"302","CHASE.AUDIGE","MATT.MILON","NATHAN.KNIGHT","PAUL.ROWLEY","THORNTON.SCOTT","William & Mary",3.6,2.117,1.483,6,5,0,40,-40,0,2,3,5,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,3,3,0,0,3,1,0,0,5.5,0,0.2,0,0,0,0,0,0.2,0,0.2,0,1,0,0,0.667,0.2,0,0.2,0.333,0.6,0,0,0,0,0.5,0.2,0,0,0,0.75,21.167,17.8
"303","CHAUNDEE.BROWN","ISAIAH.MUCIUS","JAYLEN.HOARD","OLIVIER.SARR","TORRY.JOHNSON","Wake Forest",0.017,0.017,0,2,1,0,100,-100,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.5,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0.5,0
"304","CHAUNDEE.BROWN","ISAIAH.MUCIUS","JAYLEN.HOARD","SUNDAY.OKEKE","TORRY.JOHNSON","Wake Forest",1.467,0.533,0.933,3,4,133.333,100,33.333,4,4,2,2,2,1,0,1,0,1,0,1,0,1,2,0,2,0,1,0,1,0,1,1,1,1,2,1,2.5,1,0.5,0,1,0,1,1,0.75,1,0.808,1,0,0,0,0,0.5,1,0,0,0.5,0,0.5,1,1,0.333,0.25,0.5,0.5,1,1,10.667,14
"305","CHRIS.DOHERTY","DANE.GOODWIN","JOHN.MOONEY","NIKOLA.DJOGO","PRENTISS.HUBB","Notre Dame",2.1,1.25,0.85,3,3,200,266.667,-66.667,6,8,2,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,1,1,1,1,0,0,1.5,1.333,1.5,1.333,0,0,0,1,1,0.667,0,0,0,0.333,0,0,1,0.667,0.333,0,0,0,0,0,25,17
"306","CHRIS.DOHERTY","DANE.GOODWIN","NATE.LASZEWSKI","NIKOLA.DJOGO","PRENTISS.HUBB","Notre Dame",1.333,0.85,0.483,2,2,0,100,-100,0,2,3,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0,25.5,14.5
"307","CHRIS.HERREN","ERVINS.MEZNIEKS","JORDAN.CHATMAN","KY.BOWMAN","NIK.POPOVIC","Boston College",1.6,0.517,1.083,4,4,125,150,-25,5,6,3,4,2,3,1,1,1,0,0,0,0,0,2,2,1,2,1,1,0,0,0,0,2,1,0,1,4,0.667,0.75,1,0,0,0,0.833,0.75,0.833,0.75,0.5,1,0,1,0.333,0.25,0.667,0.5,0,0.25,0,0,0,0.333,0.5,0.25,0,0,1,0,7.75,16.25
"308","CHRIS.HERREN","JAIRUS.HAMILTON","JORDAN.CHATMAN","KY.BOWMAN","NIK.POPOVIC","Boston College",6.833,3.7,3.133,11,10,45.455,140,-94.545,5,14,9,9,2,6,4,1,1,1,0,2,0,1,2,6,1,5,2,1,2,5,0,2,4,1,1,5,10.5,0.222,0.667,0.25,1,0,0.5,0.278,0.722,0.278,0.704,0.5,0.833,0,0,0.444,0.111,0.222,0.667,0.333,0.222,0,0.222,0.5,0.833,0.364,0.1,0,0.222,0.286,0.667,20.182,18.8
"309","CHRIS.HERREN","JAIRUS.HAMILTON","KY.BOWMAN","LUKA.KRALJEVIC","WYNSTON.TABBS","Boston College",0.583,0.35,0.233,1,1,0,200,-200,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,14
"310","CHRIS.HERREN","JAIRUS.HAMILTON","KY.BOWMAN","NIK.POPOVIC","WYNSTON.TABBS","Boston College",0.3,0,0.3,0,1,0,200,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"311","CHRIS.HERREN","JARED.HAMILTON","JORDAN.CHATMAN","KY.BOWMAN","NIK.POPOVIC","Boston College",3.217,1.4,1.817,5,6,120,150,-30,6,9,4,5,3,3,0,2,0,1,0,2,0,2,3,3,3,2,0,1,1,1,0,0,1,1,0,1,5.5,0.75,0.6,0,0.5,0,1,0.75,0.7,0.75,0.756,1,0.667,0,0,0,0.4,0.75,0.6,0.25,0,0,0.4,0,0.333,0.2,0.167,0,0,0,0.5,16.8,18.167
"312","CHRIS.LYKES","DJ.VASILJEVIC","EBUKA.IZUNDU","SAM.WAARDENBURG","ZACH.JOHNSON","Miami (FL)",0.833,0.6,0.233,2,1,0,200,-200,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.5,0,0,1,0,0,18,14
"313","CHRIS.SILVA","EVAN.HINSON","FELIPE.HAASE","HASSANI.GRAVETT","TRE.CAMPBELL","South Carolina",0.967,0.3,0.667,1,2,0,50,-50,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,0.256,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,18,20
"314","CHRIST.KOUMADJE","DAVID.NICHOLS","DEVIN.VASSELL","MJ.WALKER","PHIL.COFER","Florida St.",2.617,1.45,1.167,4,3,150,166.667,-16.667,6,5,2,3,2,2,0,2,0,1,2,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,3.5,1,0.667,0,0.5,1,0,1,0.833,1.017,0.833,1,0,1,1,0,0.667,0.5,0,0.5,0.333,1,0,0.5,1,0.25,0,0,0,0,1,21.75,23.333
"315","CHRIST.KOUMADJE","DAVID.NICHOLS","MJ.WALKER","PHIL.COFER","TERANCE.MANN","Florida St.",1.95,0.617,1.333,3,3,200,66.667,133.333,6,2,2,4,2,1,1,1,1,0,2,0,1,0,0,2,0,1,0,1,2,0,0,0,0,0,1,0,3,1,0.25,1,0,0.5,0,1.25,0.25,1.017,0.25,0,0.5,1,0,0.5,0.25,0,0.5,0.5,0.25,1,0,0.5,0,0,0,0,0,0,0.667,12.333,26.667
"316","CHRIST.KOUMADJE","DAVID.NICHOLS","MJ.WALKER","RAIQUAN.GRAY","TERANCE.MANN","Florida St.",3.233,1.783,1.45,4,5,200,20,180,8,1,6,1,4,0,1,1,0,0,0,2,0,1,4,0,3,0,2,1,1,0,0,1,0,3,0,0,4,0.667,0,0,0,0,0.5,0.667,0,0.667,0.256,0.75,0,1,0,0.167,1,0.667,0,0.167,0,0,2,0,0,0,0.6,0,0.167,1,0.5,26.75,17.4
"317","CHRIST.KOUMADJE","DEVIN.VASSELL","MJ.WALKER","PHIL.COFER","TRENT.FORREST","Florida St.",1.167,0.683,0.483,1,2,0,250,-250,0,5,1,1,0,1,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.5,0,1,0,1,0,1,0,1.5,0,1.282,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,41,14.5
"318","CHRIST.KOUMADJE","DEVIN.VASSELL","MJ.WALKER","RAIQUAN.GRAY","TRENT.FORREST","Florida St.",1.117,0.45,0.667,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0.5,1,27,40
"319","CHRIST.KOUMADJE","MJ.WALKER","PHIL.COFER","PJ.SAVOY","TRENT.FORREST","Florida St.",6.117,2.433,3.683,9,9,133.333,88.889,44.444,12,8,6,8,4,3,4,2,2,0,2,2,2,2,1,4,1,3,0,1,4,2,1,0,2,1,3,0,9,0.667,0.375,0.5,0,1,1,0.833,0.375,0.863,0.447,1,0.75,1,0,0.667,0.25,0.167,0.5,0.167,0.25,0.333,0.25,0.75,0,0.222,0.111,0.125,0,0,0.8,16.222,24.556
"320","CHRIST.KOUMADJE","MJ.WALKER","PHIL.COFER","TERANCE.MANN","TRENT.FORREST","Florida St.",13.133,5.467,7.667,19,19,126.316,110.526,15.789,24,21,13,21,8,8,7,8,4,2,4,3,4,3,4,6,2,5,1,4,9,4,2,1,4,1,5,5,18.5,0.615,0.381,0.571,0.25,1,1,0.769,0.429,0.805,0.468,0.5,0.833,1,0.143,0.538,0.381,0.308,0.286,0.154,0.333,0.308,0.143,0.625,0.625,0.211,0.053,0.095,0.077,0.2,0.692,17.263,24.211
"321","CHRIST.KOUMADJE","PHIL.COFER","PJ.SAVOY","TERANCE.MANN","TRENT.FORREST","Florida St.",1.9,1.183,0.717,2,3,0,233.333,-233.333,0,7,2,1,0,1,1,0,0,0,0,5,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.5,0,1,0,0,0,1,0,1,0,1.037,0,0,0,1,0.5,0,0,0,0.5,1,0,5,0,0,0.5,0,0,0,0.5,0,35.5,14.333
"322","CHRISTEN.CUNNINGHAM","DARIUS.PERRY","DWAYNE.SUTTON","JORDAN.NWORA","KHWAN.FORE","Louisville",0.033,0,0.033,0,1,0,100,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"323","CHRISTEN.CUNNINGHAM","DARIUS.PERRY","DWAYNE.SUTTON","JORDAN.NWORA","RYAN.MCMAHON","Louisville",0.117,0.117,0,1,0,300,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0,0,0,1.5,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0
"324","CHRISTEN.CUNNINGHAM","DARIUS.PERRY","DWAYNE.SUTTON","JORDAN.NWORA","STEVEN.ENOCH","Louisville",1.183,0.883,0.3,2,1,200,0,200,4,0,1,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.69,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,26.5,18
"325","CHRISTEN.CUNNINGHAM","DARIUS.PERRY","JORDAN.NWORA","STEVEN.ENOCH","VJ.KING","Louisville",2.117,1.05,1.067,3,3,0,166.667,-166.667,0,5,2,5,0,2,0,3,0,1,0,0,0,0,2,2,0,1,1,2,1,1,0,2,1,0,0,1,2.5,0,0.4,0,0.333,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.6,1,0.4,0,0,0,0,0,0.5,0.333,0,0,1,0.5,0.333,21,21.333
"326","CHRISTEN.CUNNINGHAM","DWAYNE.SUTTON","JORDAN.NWORA","KHWAN.FORE","MALIK.WILLIAMS","Louisville",25.883,12.65,13.233,37,39,118.919,120.513,-1.594,44,47,34,37,14,18,18,16,7,7,10,5,9,4,9,10,6,7,7,4,14,13,2,4,5,3,7,9,37.5,0.412,0.486,0.389,0.438,0.9,0.8,0.515,0.581,0.568,0.597,0.667,0.7,0.143,0.364,0.529,0.432,0.265,0.27,0.206,0.297,0.294,0.135,0.5,0.5,0.135,0.077,0.054,0.118,0.35,0.778,20.514,20.359
"327","CHRISTEN.CUNNINGHAM","DWAYNE.SUTTON","JORDAN.NWORA","KHWAN.FORE","STEVEN.ENOCH","Louisville",4.867,2.817,2.05,6,6,83.333,216.667,-133.333,5,13,8,5,2,4,4,3,0,3,1,3,1,2,2,1,2,1,4,0,2,2,0,1,2,0,0,4,6,0.25,0.8,0,1,1,0.667,0.25,1.1,0.295,1.012,1,1,0,0,0.5,0.6,0.25,0.2,0.25,0.2,0.125,0.6,0,1,0.333,0,0,0.125,0.667,1,28.167,20.5
"328","CHRISTEN.CUNNINGHAM","DWAYNE.SUTTON","JORDAN.NWORA","MALIK.WILLIAMS","RYAN.MCMAHON","Louisville",12.467,6.933,5.533,20,19,50,126.316,-76.316,10,24,19,14,2,8,12,5,2,0,6,8,4,8,3,6,0,5,5,2,4,12,0,3,3,3,1,4,19.5,0.105,0.571,0.167,0,0.667,1,0.158,0.571,0.229,0.674,0,0.833,0,1,0.632,0.357,0.158,0.429,0.211,0.214,0.316,0.571,0.5,0.5,0.15,0.158,0,0.158,0.294,0.667,20.8,17.474
"329","CHRISTEN.CUNNINGHAM","DWAYNE.SUTTON","JORDAN.NWORA","RYAN.MCMAHON","STEVEN.ENOCH","Louisville",22.1,9.183,12.917,34,34,111.765,82.353,29.412,38,28,31,32,15,11,14,9,7,0,4,9,1,6,10,13,5,9,2,6,18,15,3,3,2,3,5,5,33,0.484,0.344,0.5,0,0.25,0.667,0.597,0.344,0.578,0.386,0.5,0.692,0.429,0.2,0.452,0.281,0.323,0.406,0.226,0.312,0.129,0.281,0.333,0.455,0.059,0.088,0.094,0.097,0.118,0.75,16.206,22.794
"330","CHRISTEN.CUNNINGHAM","JORDAN.NWORA","KHWAN.FORE","STEVEN.ENOCH","VJ.KING","Louisville",2.717,1.517,1.2,4,5,75,140,-65,3,7,4,7,1,3,3,4,1,1,0,0,0,0,1,2,0,2,0,2,2,3,0,0,0,0,0,1,4.5,0.25,0.429,0.333,0.25,0,0,0.375,0.5,0.375,0.5,0,1,0,0,0.75,0.571,0.25,0.286,0,0.143,0,0,0,0.333,0,0,0,0,0,0.5,22.75,14.4
"331","CHRISTEN.CUNNINGHAM","JORDAN.NWORA","MALIK.WILLIAMS","RYAN.MCMAHON","VJ.KING","Louisville",1.583,1.217,0.367,3,2,66.667,150,-83.333,2,3,3,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,2.5,0.333,0.5,0,1,0,0,0.333,0.75,0.333,0.75,0,0,0.5,0,0.333,0.5,0,0.5,0.667,0,0,0,1,0,0,0,0,0.333,0,1,24.333,11
"332","CHRISTEN.CUNNINGHAM","JORDAN.NWORA","RYAN.MCMAHON","STEVEN.ENOCH","VJ.KING","Louisville",0.633,0.233,0.4,1,2,300,250,50,3,5,1,1,1,1,1,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,1,1,1,1,0,1,1.5,1.5,1.5,1.282,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,14,12
"333","CHRISTIAN.JAMES","JAMAL.BIENIEMY","JAMUNI.MCNEACE","KRISTIAN.DOOLITTLE","RASHARD.ODOMES","Oklahoma",2.25,1.433,0.817,3,3,0,166.667,-166.667,0,5,3,3,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,3,0,1,0,0,0,1,3,0,0.667,0,1,0,0,0,0.833,0,0.833,0,0.5,0,0,0,0.333,0,0.667,1,0,0,0,0,0.5,0,0,0,0.333,0,1,28.667,16.333
"334","CHRISTIAN.THIENEMAN","CJ.BURKS","DARIUS.GEORGE","JON.ELMORE","TAEVION.KINSEY","Marshall",2.317,1.183,1.133,3,3,166.667,166.667,0,5,5,3,4,2,2,1,2,1,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0,0,0,1,1,3,0.667,0.5,1,0.5,0,0,0.833,0.625,0.833,0.625,0,0.5,1,0,0.333,0.5,0.333,0.5,0.333,0,0,0,0.5,0.5,0,0,0,0,0,0.5,23.667,22.667
"335","CHRISTIAN.THIENEMAN","DARIUS.GEORGE","JARROD.WEST","JON.ELMORE","TAEVION.KINSEY","Marshall",1.533,0.367,1.167,2,3,0,66.667,-66.667,0,2,2,3,0,0,0,1,0,0,0,2,0,2,1,1,0,0,0,1,2,2,0,1,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0.253,0,0,0,0,0,0.333,0.5,0.333,0.5,0.333,0,0.667,0,0,0,0,0,0.5,0,0.667,11,23.333
"336","CHRISTIAN.TURNER","DAVID.EFIANAYI","DJ.LASTER","ERIC.JAMISON","JOSE.PEREZ","Gardner-Webb",1.6,0.5,1.1,2,3,250,133.333,116.667,5,4,2,3,2,2,1,0,1,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,1,2,0,2.5,1,0.667,1,0,0,0,1.25,0.667,1.25,0.667,1,1,0,0,0.5,0,0.5,0.667,0,0.333,0,0,1,0,0,0.333,0,0,0,0,15,22
